4608
0.0566407 0.864171 -0.448436 0.221144
-0.0566408 0.864171 -0.473465 0.16072
-0.168953 0.849385 -0.490393 0.0975452
-0.278375 0.820066 -0.498929 0.0327015
-0.383033 0.776715 -0.498929 -0.0327017
-0.481138 0.720074 -0.490393 -0.0975452
-0.57101 0.651112 -0.473465 -0.16072
-0.651112 0.57101 -0.448436 -0.221144
-0.720074 0.481138 -0.415735 -0.277785
-0.776715 0.383033 -0.37592 -0.329673
-0.820066 0.278375 -0.329673 -0.37592
-0.849385 0.168953 -0.277785 -0.415735
-0.864171 0.0566406 -0.221144 -0.448436
0.910916 0.0597046 0.0532871 0.404756
0.89533 0.178092 -2.23064e-09 0.408248
0.864425 0.293433 -0.0532871 0.404756
0.818729 0.403753 -0.105662 0.394338
0.759024 0.507164 -0.15623 0.377172
0.686333 0.601898 -0.204124 0.353553
0.601898 0.686333 -0.248526 0.323885
0.507164 0.759024 -0.288675 0.288675
0.403752 0.818729 -0.323885 0.248526
0.293433 0.864425 -0.353553 0.204124
0.178092 0.89533 -0.377172 0.15623
0.0597046 0.910916 -0.394338 0.105662
-0.0597046 0.910916 -0.404756 0.0532871
-0.178092 0.89533 -0.408248 -1.82562e-09
-0.293433 0.864425 -0.404756 -0.0532871
-0.403753 0.818729 -0.394338 -0.105663
-0.507164 0.759024 -0.377172 -0.15623
-0.601898 0.686333 -0.353553 -0.204124
-0.686333 0.601898 -0.323885 -0.248526
-0.759024 0.507164 -0.288675 -0.288675
-0.818729 0.403752 -0.248526 -0.323885
-0.864425 0.293433 -0.204124 -0.353553
-0.89533 0.178092 -0.15623 -0.377172
-0.910916 0.0597044 -0.105662 -0.394338
0.910916 0.0597046 0.204124 0.353553
0.89533 0.178092 0.15623 0.377172
0.864425 0.293433 0.105662 0.394338
0.818729 0.403753 0.0532871 0.404756
0.759024 0.507164 -6.08539e-10 0.408248
0.686333 0.601898 -0.0532871 0.404756
0.601898 0.686333 -0.105662 0.394338
0.507164 0.759024 -0.15623 0.377172
0.403752 0.818729 -0.204124 0.353553
0.293433 0.864425 -0.248526 0.323885
0.178092 0.89533 -0.288675 0.288675
0.0597046 0.910916 -0.323885 0.248526
-0.0597046 0.910916 -0.353553 0.204124
-0.178092 0.89533 -0.377172 0.15623
-0.293433 0.864425 -0.394338 0.105662
-0.403753 0.818729 -0.404756 0.053287
-0.507164 0.759024 -0.408248 -6.71206e-08
-0.601898 0.686333 -0.404756 -0.0532872
-0.686333 0.601898 -0.394338 -0.105662
-0.759024 0.507164 -0.377172 -0.15623
-0.818729 0.403752 -0.353553 -0.204124
-0.864425 0.293433 -0.323885 -0.248526
-0.89533 0.178092 -0.288675 -0.288675
-0.910916 0.0597044 -0.248526 -0.323885
0.949933 0.0622619 0.059734 0.300303
0.93368 0.18572 0.0200255 0.305531
0.901451 0.306001 -0.0200255 0.305531
0.853797 0.421046 -0.059734 0.300303
0.791535 0.528887 -0.0984203 0.289937
0.71573 0.627678 -0.135423 0.27461
0.627679 0.71573 -0.170108 0.254585
0.528887 0.791536 -0.201883 0.230203
0.421046 0.853797 -0.230203 0.201883
0.306001 0.901451 -0.254585 0.170108
0.18572 0.93368 -0.27461 0.135423
0.0622619 0.949933 -0.289937 0.0984203
-0.062262 0.949933 -0.300303 0.059734
-0.18572 0.93368 -0.305531 0.0200255
-0.306001 0.901451 -0.305531 -0.0200256
-0.421046 0.853797 -0.300303 -0.059734
-0.528887 0.791535 -0.289937 -0.0984204
-0.627679 0.71573 -0.27461 -0.135423
-0.71573 0.627678 -0.254585 -0.170108
-0.791536 0.528887 -0.230203 -0.201883
-0.853797 0.421046 -0.201883 -0.230203
-0.901451 0.306001 -0.170108 -0.254585
-0.93368 0.18572 -0.135423 -0.27461
-0.949933 0.0622617 -0.0984203 -0.289937
0.864171 0.0566408 0.448436 0.221144
0.849385 0.168953 0.415735 0.277785
0.820066 0.278375 0.37592 0.329673
0.776715 0.383033 0.329673 0.37592
0.720074 0.481138 0.277785 0.415735
0.651112 0.57101 0.221144 0.448436
0.57101 0.651112 0.16072 0.473465
0.481138 0.720074 0.0975451 0.490393
0.383033 0.776715 0.0327016 0.498929
0.278375 0.820066 -0.0327016 0.498929
0.168953 0.849385 -0.0975451 0.490393
0.0566407 0.864171 -0.16072 0.473465
-0.0566408 0.864171 -0.221144 0.448436
-0.168953 0.849385 -0.277785 0.415735
-0.278375 0.820066 -0.329673 0.37592
-0.383033 0.776715 -0.37592 0.329673
-0.481138 0.720074 -0.415735 0.277785
-0.57101 0.651112 -0.448436 0.221144
-0.651112 0.57101 -0.473465 0.16072
-0.720074 0.481138 -0.490393 0.0975451
-0.776715 0.383033 -0.498929 0.0327015
-0.820066 0.278375 -0.498929 -0.0327017
-0.849385 0.168953 -0.490393 -0.0975453
-0.864171 0.0566406 -0.473465 -0.16072
0.910916 0.0597046 0.323885 0.248526
0.89533 0.178092 0.288675 0.288675
0.864425 0.293433 0.248526 0.323885
0.818729 0.403753 0.204124 0.353553
0.759024 0.507164 0.15623 0.377172
0.686333 0.601898 0.105662 0.394338
0.601898 0.686333 0.0532871 0.404756
0.507164 0.759024 -1.72366e-08 0.408248
0.403752 0.818729 -0.0532871 0.404756
0.293433 0.864425 -0.105662 0.394338
0.178092 0.89533 -0.15623 0.377172
0.0597046 0.910916 -0.204124 0.353553
-0.0597046 0.910916 -0.248526 0.323885
-0.178092 0.89533 -0.288675 0.288675
-0.293433 0.864425 -0.323885 0.248526
-0.403753 0.818729 -0.353553 0.204124
-0.507164 0.759024 -0.377172 0.15623
-0.601898 0.686333 -0.394338 0.105662
-0.686333 0.601898 -0.404756 0.053287
-0.759024 0.507164 -0.408248 -3.50817e-08
-0.818729 0.403752 -0.404756 -0.0532871
-0.864425 0.293433 -0.394338 -0.105663
-0.89533 0.178092 -0.377172 -0.15623
-0.910916 0.0597044 -0.353553 -0.204124
0.910916 0.0597046 0.394338 0.105662
0.89533 0.178092 0.377172 0.15623
0.864425 0.293433 0.353553 0.204124
0.818729 0.403753 0.323885 0.248526
0.759024 0.507164 0.288675 0.288675
0.686333 0.601898 0.248526 0.323885
0.601898 0.686333 0.204124 0.353553
0.507164 0.759024 0.15623 0.377172
0.403752 0.818729 0.105662 0.394338
0.293433 0.864425 0.0532871 0.404756
0.178092 0.89533 1.48024e-08 0.408248
0.0597046 0.910916 -0.0532871 0.404756
-0.0597046 0.910916 -0.105662 0.394338
-0.178092 0.89533 -0.15623 0.377172
-0.293433 0.864425 -0.204124 0.353553
-0.403753 0.818729 -0.248526 0.323885
-0.507164 0.759024 -0.288675 0.288675
-0.601898 0.686333 -0.323885 0.248526
-0.686333 0.601898 -0.353553 0.204124
-0.759024 0.507164 -0.377172 0.15623
-0.818729 0.403752 -0.394338 0.105662
-0.864425 0.293433 -0.404756 0.053287
-0.89533 0.178092 -0.408248 -1.00377e-07
-0.910916 0.0597044 -0.404756 -0.0532872
0.949933 0.0622619 0.289937 0.0984203
0.93368 0.18572 0.27461 0.135423
0.901451 0.306001 0.254585 0.170108
0.853797 0.421046 0.230203 0.201883
0.791535 0.528887 0.201883 0.230203
0.71573 0.627678 0.170108 0.254585
0.627679 0.71573 0.135423 0.27461
0.528887 0.791536 0.0984203 0.289937
0.421046 0.853797 0.059734 0.300303
0.306001 0.901451 0.0200255 0.305531
0.18572 0.93368 -0.0200255 0.305531
0.0622619 0.949933 -0.059734 0.300303
-0.062262 0.949933 -0.0984203 0.289937
-0.18572 0.93368 -0.135423 0.27461
-0.306001 0.901451 -0.170108 0.254585
-0.421046 0.853797 -0.201883 0.230203
-0.528887 0.791535 -0.230203 0.201883
-0.627679 0.71573 -0.254585 0.170108
-0.71573 0.627678 -0.27461 0.135423
-0.791536 0.528887 -0.289937 0.0984203
-0.853797 0.421046 -0.300303 0.0597339
-0.901451 0.306001 -0.305531 0.0200255
-0.93368 0.18572 -0.305531 -0.0200256
-0.949933 0.0622617 -0.300303 -0.059734
0.949933 0.0622619 0.201883 0.230203
0.93368 0.18572 0.170108 0.254585
0.901451 0.306001 0.135423 0.27461
0.853797 0.421046 0.0984203 0.289937
0.791535 0.528887 0.059734 0.300303
0.71573 0.627678 0.0200255 0.305531
0.627679 0.71573 -0.0200255 0.305531
0.528887 0.791536 -0.059734 0.300303
0.421046 0.853797 -0.0984203 0.289937
0.306001 0.901451 -0.135423 0.27461
0.18572 0.93368 -0.170108 0.254585
0.0622619 0.949933 -0.201883 0.230203
-0.062262 0.949933 -0.230203 0.201883
-0.18572 0.93368 -0.254585 0.170108
-0.306001 0.901451 -0.27461 0.135423
-0.421046 0.853797 -0.289937 0.0984203
-0.528887 0.791535 -0.300303 0.0597339
-0.627679 0.71573 -0.305531 0.0200255
-0.71573 0.627678 -0.305531 -0.0200256
-0.791536 0.528887 -0.300303 -0.059734
-0.853797 0.421046 -0.289937 -0.0984204
-0.901451 0.306001 -0.27461 -0.135423
-0.93368 0.18572 -0.254584 -0.170108
-0.949933 0.0622617 -0.230203 -0.201883
0.976849 0.0640261 0.0656136 0.193291
0.960135 0.190983 0.0398226 0.200202
0.926993 0.314672 0.0133504 0.203687
0.877989 0.432976 -0.0133504 0.203687
0.813963 0.543873 -0.0398226 0.200202
0.73601 0.645463 -0.0656136 0.193291
0.645463 0.73601 -0.0902818 0.183073
0.543873 0.813963 -0.113405 0.169723
0.432976 0.877989 -0.134588 0.153469
0.314672 0.926993 -0.153469 0.134588
0.190983 0.960135 -0.169723 0.113405
0.064026 0.976849 -0.183073 0.0902818
-0.0640261 0.976849 -0.193291 0.0656136
-0.190983 0.960135 -0.200202 0.0398226
-0.314672 0.926992 -0.203687 0.0133503
-0.432976 0.877989 -0.203687 -0.0133504
-0.543873 0.813963 -0.200202 -0.0398227
-0.645463 0.73601 -0.193291 -0.0656136
-0.73601 0.645463 -0.183073 -0.0902818
-0.813963 0.543873 -0.169723 -0.113405
-0.877989 0.432976 -0.153469 -0.134588
-0.926993 0.314671 -0.134588 -0.153469
-0.960135 0.190982 -0.113405 -0.169723
-0.976849 0.0640259 -0.0902818 -0.183073
0.976849 0.0640261 0.183073 0.0902818
0.960135 0.190983 0.169723 0.113405
0.926993 0.314672 0.153469 0.134588
0.877989 0.432976 0.134588 0.153469
0.813963 0.543873 0.113405 0.169723
0.73601 0.645463 0.0902818 0.183073
0.645463 0.73601 0.0656136 0.193291
0.543873 0.813963 0.0398226 0.200202
0.432976 0.877989 0.0133504 0.203687
0.314672 0.926993 -0.0133504 0.203687
0.190983 0.960135 -0.0398226 0.200202
0.064026 0.976849 -0.0656136 0.193291
-0.0640261 0.976849 -0.0902818 0.183073
-0.190983 0.960135 -0.113405 0.169723
-0.314672 0.926992 -0.134588 0.153469
-0.432976 0.877989 -0.153469 0.134588
-0.543873 0.813963 -0.169723 0.113405
-0.645463 0.73601 -0.183073 0.0902818
-0.73601 0.645463 -0.193291 0.0656135
-0.813963 0.543873 -0.200202 0.0398226
-0.877989 0.432976 -0.203687 0.0133503
-0.926993 0.314671 -0.203687 -0.0133504
-0.960135 0.190982 -0.200202 -0.0398227
-0.976849 0.0640259 -0.193291 -0.0656136
0.992648 0.0650616 0.0672942 0.0767343
0.975664 0.194072 0.0567026 0.0848615
0.941985 0.319761 0.0451409 0.0915367
0.892189 0.439979 0.0328068 0.0966457
0.827128 0.552669 0.0199113 0.100101
0.747914 0.655903 0.00667518 0.101844
0.655903 0.747914 -0.00667518 0.101844
0.552669 0.827128 -0.0199113 0.100101
0.439979 0.892189 -0.0328068 0.0966457
0.319761 0.941985 -0.0451409 0.0915367
0.194072 0.975664 -0.0567026 0.0848615
0.0650615 0.992648 -0.0672942 0.0767343
-0.0650616 0.992648 -0.0767343 0.0672942
-0.194072 0.975664 -0.0848615 0.0567026
-0.319761 0.941985 -0.0915367 0.0451409
-0.439979 0.892189 -0.0966457 0.0328068
-0.552669 0.827128 -0.100101 0.0199113
-0.655903 0.747914 -0.101844 0.00667516
-0.747914 0.655903 -0.101844 -0.00667519
-0.827128 0.552669 -0.100101 -0.0199113
-0.892189 0.439979 -0.0966456 -0.0328068
-0.941985 0.319761 -0.0915367 -0.0451409
-0.975664 0.194071 -0.0848615 -0.0567027
-0.992648 0.0650614 -0.0767343 -0.0672942
0.762127 0.0499525 -0.485311 0.425606
0.749087 0.149003 -0.536711 0.358619
0.72323 0.245503 -0.578929 0.285496
0.684998 0.337804 -0.611241 0.207488
0.635045 0.424324 -0.633094 0.12593
0.574227 0.503584 -0.644115 0.0422176
0.503584 0.574227 -0.644115 -0.0422175
0.424324 0.635045 -0.633094 -0.12593
0.337804 0.684998 -0.611241 -0.207488
0.245503 0.72323 -0.578929 -0.285496
0.149003 0.749087 -0.536711 -0.358619
0.0499524 0.762127 -0.48531 -0.425606
-0.0499525 0.762127 -0.425606 -0.485311
-0.149003 0.749087 -0.358619 -0.536711
-0.245504 0.72323 -0.285496 -0.578929
-0.337804 0.684998 -0.207488 -0.611241
-0.424324 0.635045 -0.12593 -0.633094
-0.503584 0.574227 -0.0422174 -0.644115
-0.574227 0.503584 0.0422176 -0.644115
-0.635045 0.424324 0.12593 -0.633094
-0.684998 0.337804 0.207488 -0.611241
-0.72323 0.245503 0.285496 -0.578929
-0.749087 0.149003 0.358619 -0.536711
-0.762127 0.0499523 0.425606 -0.48531
0.814748 0.0534014 -0.5 0.288675
0.800808 0.159291 -0.533402 0.220942
0.773165 0.262454 -0.557678 0.149429
0.732294 0.361127 -0.572411 0.0753593
0.678892 0.453621 -0.57735 -8.60604e-10
0.613875 0.538354 -0.572411 -0.0753593
0.538354 0.613875 -0.557678 -0.149429
0.453621 0.678892 -0.533402 -0.220942
0.361127 0.732294 -0.5 -0.288675
0.262454 0.773165 -0.458043 -0.351469
0.159291 0.800808 -0.408248 -0.408248
0.0534014 0.814748 -0.351469 -0.458043
-0.0534015 0.814748 -0.288675 -0.5
-0.159291 0.800808 -0.220942 -0.533402
-0.262454 0.773165 -0.149429 -0.557678
-0.361127 0.732293 -0.0753592 -0.572411
-0.453621 0.678892 9.49229e-08 -0.57735
-0.538354 0.613875 0.0753594 -0.572411
-0.613875 0.538354 0.149429 -0.557678
-0.678892 0.453621 0.220942 -0.533402
-0.732294 0.361127 0.288675 -0.5
-0.773165 0.262454 0.351469 -0.458043
-0.800808 0.15929 0.408248 -0.408248
-0.814748 0.0534013 0.458043 -0.351468
0.814748 0.0534014 -0.351469 0.458043
0.800808 0.159291 -0.408248 0.408248
0.773165 0.262454 -0.458043 0.351469
0.732294 0.361127 -0.5 0.288675
0.678892 0.453621 -0.533402 0.220942
0.613875 0.538354 -0.557678 0.149429
0.538354 0.613875 -0.572411 0.0753593
0.453621 0.678892 -0.57735 -2.43762e-08
0.361127 0.732294 -0.572411 -0.0753593
0.262454 0.773165 -0.557678 -0.149429
0.159291 0.800808 -0.533402 -0.220942
0.0534014 0.814748 -0.5 -0.288675
-0.0534015 0.814748 -0.458043 -0.351469
-0.159291 0.800808 -0.408248 -0.408248
-0.262454 0.773165 -0.351469 -0.458043
-0.361127 0.732293 -0.288675 -0.5
-0.453621 0.678892 -0.220942 -0.533402
-0.538354 0.613875 -0.149429 -0.557678
-0.613875 0.538354 -0.0753593 -0.572411
-0.678892 0.453621 4.9613e-08 -0.57735
-0.732294 0.361127 0.0753594 -0.572411
-0.773165 0.262454 0.149429 -0.557677
-0.800808 0.15929 0.220943 -0.533402
-0.814748 0.0534013 0.288675 -0.5
0.864171 0.0566408 -0.37592 0.329673
0.849385 0.168953 -0.415735 0.277785
0.820066 0.278375 -0.448436 0.221144
0.776715 0.383033 -0.473465 0.16072
0.720074 0.481138 -0.490393 0.0975452
0.651112 0.57101 -0.498929 0.0327016
0.57101 0.651112 -0.498929 -0.0327016
0.481138 0.720074 -0.490393 -0.0975452
0.383033 0.776715 -0.473465 -0.16072
0.278375 0.820066 -0.448436 -0.221144
0.168953 0.849385 -0.415735 -0.277785
0.0566407 0.864171 -0.37592 -0.329673
-0.0566408 0.864171 -0.329673 -0.37592
-0.168953 0.849385 -0.277785 -0.415735
-0.278375 0.820066 -0.221144 -0.448436
-0.383033 0.776715 -0.16072 -0.473465
-0.481138 0.720074 -0.0975451 -0.490393
-0.57101 0.651112 -0.0327015 -0.498929
-0.651112 0.57101 0.0327016 -0.498929
-0.720074 0.481138 0.0975452 -0.490393
-0.776715 0.383033 0.16072 -0.473465
-0.820066 0.278375 0.221144 -0.448436
-0.849385 0.168953 0.277785 -0.415735
-0.864171 0.0566406 0.329673 -0.37592
0.864171 0.0566408 -0.473465 0.16072
0.849385 0.168953 -0.490393 0.0975452
0.820066 0.278375 -0.498929 0.0327016
0.776715 0.383033 -0.498929 -0.0327016
0.720074 0.481138 -0.490393 -0.0975452
0.651112 0.57101 -0.473465 -0.16072
0.57101 0.651112 -0.448436 -0.221144
0.481138 0.720074 -0.415735 -0.277785
0.383033 0.776715 -0.37592 -0.329673
0.278375 0.820066 -0.329673 -0.37592
0.168953 0.849385 -0.277785 -0.415735
0.0566407 0.864171 -0.221144 -0.448436
-0.0566408 0.864171 -0.16072 -0.473465
-0.168953 0.849385 -0.0975452 -0.490393
-0.278375 0.820066 -0.0327015 -0.498929
-0.383033 0.776715 0.0327017 -0.498929
-0.481138 0.720074 0.0975452 -0.490393
-0.57101 0.651112 0.16072 -0.473465
-0.651112 0.57101 0.221144 -0.448436
-0.720074 0.481138 0.277785 -0.415735
-0.776715 0.383033 0.329673 -0.37592
-0.820066 0.278375 0.37592 -0.329673
-0.849385 0.168953 0.415735 -0.277785
-0.864171 0.0566406 0.448436 -0.221144
0.910916 0.0597046 -0.404756 0.0532871
0.89533 0.178092 -0.408248 -2.23064e-09
0.864425 0.293433 -0.404756 -0.0532871
0.818729 0.403753 -0.394338 -0.105662
0.759024 0.507164 -0.377172 -0.15623
0.686333 0.601898 -0.353553 -0.204124
0.601898 0.686333 -0.323885 -0.248526
0.507164 0.759024 -0.288675 -0.288675
0.403752 0.818729 -0.248526 -0.323885
0.293433 0.864425 -0.204124 -0.353553
0.178092 0.89533 -0.15623 -0.377172
0.0597046 0.910916 -0.105662 -0.394338
-0.0597046 0.910916 -0.0532871 -0.404756
-0.178092 0.89533 1.82562e-09 -0.408248
-0.293433 0.864425 0.0532871 -0.404756
-0.403753 0.818729 0.105663 -0.394338
-0.507164 0.759024 0.15623 -0.377172
-0.601898 0.686333 0.204124 -0.353553
-0.686333 0.601898 0.248526 -0.323885
-0.759024 0.507164 0.288675 -0.288675
-0.818729 0.403752 0.323885 -0.248526
-0.864425 0.293433 0.353553 -0.204124
-0.89533 0.178092 0.377172 -0.15623
-0.910916 0.0597044 0.394338 -0.105662
0.910916 0.0597046 -0.353553 0.204124
0.89533 0.178092 -0.377172 0.15623
0.864425 0.293433 -0.394338 0.105662
0.818729 0.403753 -0.404756 0.0532871
0.759024 0.507164 -0.408248 -6.08539e-10
0.686333 0.601898 -0.404756 -0.0532871
0.601898 0.686333 -0.394338 -0.105662
0.507164 0.759024 -0.377172 -0.15623
0.403752 0.818729 -0.353553 -0.204124
0.293433 0.864425 -0.323885 -0.248526
0.178092 0.89533 -0.288675 -0.288675
0.0597046 0.910916 -0.248526 -0.323885
-0.0597046 0.910916 -0.204124 -0.353553
-0.178092 0.89533 -0.15623 -0.377172
-0.293433 0.864425 -0.105662 -0.394338
-0.403753 0.818729 -0.053287 -0.404756
-0.507164 0.759024 6.71206e-08 -0.408248
-0.601898 0.686333 0.0532872 -0.404756
-0.686333 0.601898 0.105662 -0.394338
-0.759024 0.507164 0.15623 -0.377172
-0.818729 0.403752 0.204124 -0.353553
-0.864425 0.293433 0.248526 -0.323885
-0.89533 0.178092 0.288675 -0.288675
-0.910916 0.0597044 0.323885 -0.248526
0.949933 0.0622619 -0.300303 0.059734
0.93368 0.18572 -0.305531 0.0200255
0.901451 0.306001 -0.305531 -0.0200255
0.853797 0.421046 -0.300303 -0.059734
0.791535 0.528887 -0.289937 -0.0984203
0.71573 0.627678 -0.27461 -0.135423
0.627679 0.71573 -0.254585 -0.170108
0.528887 0.791536 -0.230203 -0.201883
0.421046 0.853797 -0.201883 -0.230203
0.306001 0.901451 -0.170108 -0.254585
0.18572 0.93368 -0.135423 -0.27461
0.0622619 0.949933 -0.0984203 -0.289937
-0.062262 0.949933 -0.059734 -0.300303
-0.18572 0.93368 -0.0200255 -0.305531
-0.306001 0.901451 0.0200256 -0.305531
-0.421046 0.853797 0.059734 -0.300303
-0.528887 0.791535 0.0984204 -0.289937
-0.627679 0.71573 0.135423 -0.27461
-0.71573 0.627678 0.170108 -0.254585
-0.791536 0.528887 0.201883 -0.230203
-0.853797 0.421046 0.230203 -0.201883
-0.901451 0.306001 0.254585 -0.170108
-0.93368 0.18572 0.27461 -0.135423
-0.949933 0.0622617 0.289937 -0.0984203
0.864171 0.0566408 -0.221144 0.448436
0.849385 0.168953 -0.277785 0.415735
0.820066 0.278375 -0.329673 0.37592
0.776715 0.383033 -0.37592 0.329673
0.720074 0.481138 -0.415735 0.277785
0.651112 0.57101 -0.448436 0.221144
0.57101 0.651112 -0.473465 0.16072
0.481138 0.720074 -0.490393 0.0975451
0.383033 0.776715 -0.498929 0.0327016
0.278375 0.820066 -0.498929 -0.0327016
0.168953 0.849385 -0.490393 -0.0975451
0.0566407 0.864171 -0.473465 -0.16072
-0.0566408 0.864171 -0.448436 -0.221144
-0.168953 0.849385 -0.415735 -0.277785
-0.278375 0.820066 -0.37592 -0.329673
-0.383033 0.776715 -0.329673 -0.37592
-0.481138 0.720074 -0.277785 -0.415735
-0.57101 0.651112 -0.221144 -0.448436
-0.651112 0.57101 -0.16072 -0.473465
-0.720074 0.481138 -0.0975451 -0.490393
-0.776715 0.383033 -0.0327015 -0.498929
-0.820066 0.278375 0.0327017 -0.498929
-0.849385 0.168953 0.0975453 -0.490393
-0.864171 0.0566406 0.16072 -0.473465
0.910916 0.0597046 -0.248526 0.323885
0.89533 0.178092 -0.288675 0.288675
0.864425 0.293433 -0.323885 0.248526
0.818729 0.403753 -0.353553 0.204124
0.759024 0.507164 -0.377172 0.15623
0.686333 0.601898 -0.394338 0.105662
0.601898 0.686333 -0.404756 0.0532871
0.507164 0.759024 -0.408248 -1.72366e-08
0.403752 0.818729 -0.404756 -0.0532871
0.293433 0.864425 -0.394338 -0.105662
0.178092 0.89533 -0.377172 -0.15623
0.0597046 0.910916 -0.353553 -0.204124
-0.0597046 0.910916 -0.323885 -0.248526
-0.178092 0.89533 -0.288675 -0.288675
-0.293433 0.864425 -0.248526 -0.323885
-0.403753 0.818729 -0.204124 -0.353553
-0.507164 0.759024 -0.15623 -0.377172
-0.601898 0.686333 -0.105662 -0.394338
-0.686333 0.601898 -0.053287 -0.404756
-0.759024 0.507164 3.50817e-08 -0.408248
-0.818729 0.403752 0.0532871 -0.404756
-0.864425 0.293433 0.105663 -0.394338
-0.89533 0.178092 0.15623 -0.377172
-0.910916 0.0597044 0.204124 -0.353553
0.910916 0.0597046 -0.105662 0.394338
0.89533 0.178092 -0.15623 0.377172
0.864425 0.293433 -0.204124 0.353553
0.818729 0.403753 -0.248526 0.323885
